CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15026,2011-09-20 13:52:00,80,3,469.0,2,3,2,7,Potential Loyalists
15027,2011-11-09 10:16:00,31,4,1066.15,4,4,4,12,Loyal Customers
15028,2011-12-01 14:06:00,8,4,627.13,5,4,3,12,Loyal Customers
15030,2011-09-29 10:50:00,72,2,518.28,2,3,3,8,Potential Loyalists
15031,2011-12-05 14:19:00,4,4,653.19,5,4,3,12,Loyal Customers
15032,2011-03-28 15:03:00,256,3,4959.1,1,3,5,9,High Value At Risk
15033,2011-12-05 12:40:00,5,10,2557.18,5,5,5,15,Champions
15034,2011-11-24 12:11:00,16,8,4274.16,4,5,5,14,Champions
15035,2011-09-11 11:08:00,90,1,252.73,2,1,2,5,At Risk
15036,2011-09-28 15:42:00,72,3,429.56,2,3,2,7,Potential Loyalists
15038,2011-10-12 11:33:00,59,6,685.74,3,5,3,11,Potential Loyalists
15039,2011-11-30 11:31:00,10,47,19766.59,5,5,5,15,Champions
15041,2011-06-22 16:16:00,170,1,179.93,2,1,1,4,At Risk
15042,2011-05-24 16:25:00,199,1,135.93,1,1,1,3,At Risk
15043,2011-11-08 14:26:00,31,1,537.0,4,1,3,8,New or Recent Customers
15044,2011-11-20 13:20:00,19,17,7634.73,4,5,5,14,Champions
15045,2011-07-11 11:33:00,152,2,735.66,2,3,3,8,Potential Loyalists
15046,2011-11-30 15:50:00,9,15,5090.42,5,5,5,15,Champions
15047,2011-03-15 10:49:00,270,1,343.62,1,1,2,4,At Risk
15048,2011-10-05 14:55:00,65,4,381.0,3,4,2,9,Potential Loyalists
15049,2011-03-11 12:13:00,274,1,121.17,1,1,1,3,At Risk
15050,2011-11-14 16:17:00,25,3,1737.69,4,3,4,11,Potential Loyalists
15051,2011-11-16 15:38:00,23,3,1383.36,4,3,4,11,Potential Loyalists
15052,2011-01-24 15:52:00,319,1,207.73,1,1,1,3,At Risk
15053,2011-12-05 12:08:00,5,3,693.95,5,3,3,11,Potential Loyalists
15054,2011-11-27 15:02:00,12,2,302.1,5,3,2,10,Potential Loyalists
15057,2011-03-09 15:17:00,275,2,1489.5,1,3,4,8,High Value At Risk
15058,2011-11-14 14:57:00,25,11,2102.54,4,5,5,14,Champions
15059,2011-10-30 11:35:00,41,9,1337.72,3,5,4,12,Potential Loyalists
15060,2011-12-01 13:47:00,8,4,294.25,5,4,2,11,Loyal Customers
15061,2011-12-06 12:06:00,4,48,54534.14,5,5,5,15,Champions
15062,2011-09-29 16:51:00,71,4,987.86,3,4,4,11,Potential Loyalists
15063,2011-05-10 13:25:00,213,1,370.8,1,1,2,4,At Risk
15065,2011-11-02 09:45:00,38,4,3158.13,3,4,5,12,Potential Loyalists
15066,2011-10-17 13:25:00,53,1,893.59,3,1,3,7,Potential Loyalists
15067,2011-09-22 13:20:00,78,3,1744.76,2,3,4,9,High Value At Risk
15068,2011-10-24 14:47:00,46,2,553.36,3,3,3,9,Potential Loyalists
15069,2011-06-13 14:16:00,179,1,1109.53,1,1,4,6,High Value At Risk
15070,2010-12-02 11:23:00,373,1,106.2,1,1,1,3,At Risk
15071,2011-09-07 11:43:00,94,2,982.07,2,3,4,9,High Value At Risk
15073,2011-11-30 10:44:00,10,3,1043.41,5,3,4,12,Potential Loyalists
15074,2011-08-26 14:45:00,105,1,735.67,2,1,3,6,At Risk
15075,2011-09-23 12:27:00,78,1,773.03,2,1,3,6,At Risk
15076,2011-06-20 08:23:00,173,1,880.85,2,1,3,6,At Risk
15078,2011-12-02 15:41:00,7,32,9743.11,5,5,5,15,Champions
15079,2011-05-11 12:45:00,213,4,895.61,1,4,3,8,Potential Loyalists
15081,2011-11-17 17:08:00,22,5,504.8,4,4,3,11,Loyal Customers
15083,2011-03-28 12:18:00,257,1,88.2,1,1,1,3,At Risk
15087,2011-03-03 10:34:00,282,1,306.94,1,1,2,4,At Risk
15088,2011-11-18 13:14:00,21,2,1160.07,4,3,4,11,Potential Loyalists
15089,2011-11-29 16:31:00,10,6,2420.84,5,5,5,15,Champions
15090,2011-02-04 14:03:00,308,1,381.32,1,1,2,4,At Risk
15091,2011-10-03 12:47:00,68,1,480.71,3,1,2,6,Potential Loyalists
15092,2011-05-08 14:10:00,215,2,457.81,1,3,2,6,Potential Loyalists
15093,2011-11-21 13:09:00,18,6,4597.02,4,5,5,14,Champions
15095,2011-08-28 12:01:00,104,4,1370.6,2,4,4,10,High Value At Risk
15096,2011-10-28 10:27:00,43,1,219.39,3,1,1,5,Potential Loyalists
15097,2011-12-05 14:03:00,4,1,248.08,5,1,1,7,New or Recent Customers
15098,2011-06-10 15:33:00,182,3,39916.5,1,3,5,9,High Value At Risk
15099,2011-09-16 13:13:00,84,1,410.48,2,1,2,5,At Risk
15100,2011-01-10 10:35:00,334,3,876.0,1,3,3,7,Potential Loyalists
15101,2011-12-01 10:18:00,9,2,317.53,5,3,2,10,Potential Loyalists
15103,2011-11-08 14:53:00,31,2,703.36,4,3,3,10,Potential Loyalists
15104,2011-05-27 12:29:00,197,2,993.54,1,3,4,8,High Value At Risk
15105,2011-11-21 16:54:00,18,7,2298.93,4,5,5,14,Champions
15106,2011-11-22 09:16:00,18,5,1422.52,4,4,4,12,Loyal Customers
15107,2011-02-01 14:46:00,311,6,319.5,1,5,2,8,Potential Loyalists
15108,2011-07-21 10:24:00,142,4,1300.25,2,4,4,10,High Value At Risk
15109,2011-04-08 09:58:00,246,1,484.95,1,1,2,4,At Risk
15110,2011-11-16 11:16:00,24,4,996.1,4,4,4,12,Loyal Customers
15111,2011-11-10 16:58:00,29,3,1567.48,4,3,4,11,Potential Loyalists
15113,2011-11-30 08:23:00,10,3,3509.43,5,3,5,13,Champions
15114,2011-11-09 15:05:00,30,10,2760.56,4,5,5,14,Champions
15115,2011-11-21 14:59:00,18,1,340.11,4,1,2,7,New or Recent Customers
15116,2011-11-22 12:25:00,18,4,1352.75,4,4,4,12,Loyal Customers
15117,2011-11-25 08:12:00,15,5,1551.78,4,4,4,12,Loyal Customers
15118,2011-07-28 14:54:00,134,1,244.8,2,1,1,4,At Risk
15119,2011-04-08 09:08:00,246,1,266.4,1,1,2,4,At Risk
15120,2011-07-29 09:48:00,134,1,358.82,2,1,2,5,At Risk
15121,2011-10-20 14:51:00,50,2,457.72,3,3,2,8,Potential Loyalists
15122,2011-08-17 16:48:00,114,3,1633.78,2,3,4,9,High Value At Risk
15123,2011-12-02 13:12:00,7,2,2199.31,5,3,5,13,Champions
15124,2011-11-17 10:09:00,23,2,184.19,4,3,1,8,Potential Loyalists
15125,2011-11-14 13:57:00,25,15,11528.48,4,5,5,14,Champions
15127,2011-10-05 10:30:00,66,1,406.53,3,1,2,6,Potential Loyalists
15128,2011-10-10 13:54:00,60,4,1471.0,3,4,4,11,Potential Loyalists
15129,2011-10-20 14:40:00,50,11,3447.4,3,5,5,13,Champions
15130,2011-06-23 10:15:00,170,1,330.11,2,1,2,5,At Risk
15132,2011-11-21 17:10:00,18,5,977.93,4,4,4,12,Loyal Customers
15133,2011-08-04 10:44:00,128,3,982.42,2,3,4,9,High Value At Risk
15134,2011-11-25 08:55:00,15,8,1387.99,4,5,4,13,Champions
15135,2011-04-14 19:16:00,239,1,139.05,1,1,1,3,At Risk
15136,2011-12-07 12:26:00,3,4,1286.7,5,4,4,13,Champions
15139,2011-04-14 11:39:00,240,2,178.96,1,3,1,5,Potential Loyalists
15140,2011-10-18 14:07:00,52,7,2354.25,3,5,5,13,Champions
15142,2011-10-24 12:51:00,46,1,498.74,3,1,3,7,Potential Loyalists
15143,2011-04-28 12:03:00,226,1,259.45,1,1,2,4,At Risk
15144,2011-12-01 15:12:00,8,17,6580.44,5,5,5,15,Champions
15145,2011-12-05 17:21:00,4,4,1194.73,5,4,4,13,Champions
15146,2011-06-28 12:09:00,165,2,1327.16,2,3,4,9,High Value At Risk
15147,2011-04-13 15:57:00,240,1,623.5,1,1,3,5,At Risk
15148,2011-11-29 08:21:00,11,1,301.29,5,1,2,8,New or Recent Customers
15149,2011-07-29 10:58:00,134,1,520.8,2,1,3,6,At Risk
15150,2011-11-22 12:52:00,17,10,5291.33,4,5,5,14,Champions
15152,2011-11-30 12:32:00,10,13,4745.69,5,5,5,15,Champions
15153,2011-11-08 17:09:00,31,1,329.25,4,1,2,7,New or Recent Customers
15154,2011-09-25 16:05:00,75,1,254.28,2,1,2,5,At Risk
15156,2011-12-08 18:22:00,1,3,961.49,5,3,4,12,Potential Loyalists
15157,2011-12-06 11:28:00,4,3,1936.07,5,3,4,12,Potential Loyalists
15158,2011-10-25 13:53:00,45,1,401.4,3,1,2,6,Potential Loyalists
15159,2011-12-08 12:05:00,2,30,18641.01,5,5,5,15,Champions
15160,2010-12-17 14:15:00,357,1,158.16,1,1,1,3,At Risk
15163,2011-11-21 13:10:00,18,2,304.47,4,3,2,9,Potential Loyalists
15164,2011-10-02 12:05:00,69,3,824.58,3,3,3,9,Potential Loyalists
15165,2010-12-01 14:03:00,373,1,487.75,1,1,3,5,At Risk
15167,2011-01-23 12:41:00,321,1,158.8,1,1,1,3,At Risk
15168,2011-11-14 11:26:00,26,1,106.56,4,1,1,6,New or Recent Customers
15171,2011-01-12 15:36:00,331,1,1289.5,1,1,4,6,High Value At Risk
15172,2011-12-01 11:51:00,9,5,1624.05,5,4,4,13,Champions
15174,2011-01-21 09:06:00,323,1,135.75,1,1,1,3,At Risk
15175,2011-09-29 11:31:00,72,1,224.14,2,1,1,4,At Risk
15178,2011-03-24 15:12:00,260,1,40.5,1,1,1,3,At Risk
15179,2011-11-21 12:53:00,18,5,2206.95,4,4,5,13,Champions
15180,2010-12-07 14:57:00,367,1,87.5,1,1,1,3,At Risk
15181,2011-10-04 13:58:00,66,3,689.48,3,3,3,9,Potential Loyalists
15182,2011-07-08 13:37:00,154,2,622.85,2,3,3,8,Potential Loyalists
15184,2011-11-10 13:41:00,29,2,402.2,4,3,2,9,Potential Loyalists
15185,2011-09-30 14:06:00,70,1,310.62,3,1,2,6,Potential Loyalists
15186,2011-11-25 14:58:00,14,2,411.41,4,3,2,9,Potential Loyalists
15187,2011-12-08 11:56:00,2,16,4777.18,5,5,5,15,Champions
15189,2011-12-08 13:22:00,1,41,16225.39,5,5,5,15,Champions
15192,2011-08-12 11:41:00,120,3,1044.32,2,3,4,9,High Value At Risk
15193,2011-10-10 08:23:00,61,1,499.32,3,1,3,7,Potential Loyalists
15194,2011-12-06 15:10:00,3,15,7616.53,5,5,5,15,Champions
15195,2011-12-07 12:20:00,3,1,3861.0,5,1,5,11,New or Recent Customers
15197,2011-11-29 10:00:00,11,3,1079.61,5,3,4,12,Potential Loyalists
15198,2011-09-08 14:42:00,92,2,193.64,2,3,1,6,Potential Loyalists
15199,2011-10-11 15:12:00,59,4,1268.7,3,4,4,11,Potential Loyalists
15201,2011-09-13 14:53:00,87,5,1236.54,2,4,4,10,High Value At Risk
15203,2011-11-14 08:16:00,26,6,1827.8,4,5,4,13,Champions
15204,2010-12-17 13:49:00,357,1,316.58,1,1,2,4,At Risk
15205,2011-09-15 19:36:00,85,2,653.24,2,3,3,8,Potential Loyalists
15206,2011-11-29 13:41:00,10,4,420.3,5,4,2,11,Loyal Customers
15208,2011-12-08 17:24:00,1,5,870.12,5,4,3,12,Loyal Customers
15210,2011-04-28 16:11:00,225,1,331.18,1,1,2,4,At Risk
15211,2011-10-10 13:31:00,60,2,894.41,3,3,3,9,Potential Loyalists
15212,2011-04-12 13:45:00,241,1,101.8,1,1,1,3,At Risk
15213,2011-01-25 12:21:00,319,2,328.35,1,3,2,6,Potential Loyalists
15214,2011-12-08 12:07:00,2,8,1661.44,5,5,4,14,Champions
15215,2011-10-24 11:41:00,47,3,734.94,3,3,3,9,Potential Loyalists
15216,2011-09-13 11:41:00,88,1,96.6,2,1,1,4,At Risk
15218,2011-11-29 11:48:00,11,11,5756.89,5,5,5,15,Champions
15219,2011-06-16 16:57:00,176,1,305.75,2,1,2,5,At Risk
15220,2011-10-19 12:39:00,52,6,1778.96,3,5,4,12,Potential Loyalists
15221,2010-12-08 13:08:00,366,1,403.25,1,1,2,4,At Risk
15222,2011-01-25 08:03:00,319,1,585.0,1,1,3,5,At Risk
15223,2011-04-28 11:31:00,226,2,755.75,1,3,3,7,Potential Loyalists
15224,2010-12-16 15:02:00,358,2,322.08,1,3,2,6,Potential Loyalists
15225,2011-04-19 14:51:00,234,1,409.4,1,1,2,4,At Risk
15226,2011-02-02 11:41:00,311,1,154.41,1,1,1,3,At Risk
15227,2011-11-03 11:59:00,37,5,1219.4,3,4,4,11,Potential Loyalists
15228,2011-10-04 13:56:00,66,4,3386.71,3,4,5,12,Potential Loyalists
15230,2011-04-14 14:39:00,239,2,429.6,1,3,2,6,Potential Loyalists
15232,2011-08-18 16:27:00,113,2,612.06,2,3,3,8,Potential Loyalists
15234,2011-03-08 08:53:00,277,1,197.0,1,1,1,3,At Risk
15235,2011-05-06 09:44:00,218,12,2247.51,1,5,5,11,High Value At Risk
15236,2011-02-14 10:52:00,299,1,321.05,1,1,2,4,At Risk
15237,2011-12-08 09:46:00,2,4,1412.32,5,4,4,13,Champions
15238,2011-11-10 14:28:00,29,3,1071.99,4,3,4,11,Potential Loyalists
15239,2011-11-29 14:14:00,10,2,780.59,5,3,3,11,Potential Loyalists
15240,2011-10-26 09:50:00,45,5,1706.57,3,4,4,11,Potential Loyalists
15241,2011-10-04 09:05:00,67,8,1756.44,3,5,4,12,Potential Loyalists
15243,2011-09-26 14:12:00,74,1,316.68,2,1,2,5,At Risk
15244,2011-10-05 13:19:00,65,2,631.57,3,3,3,9,Potential Loyalists
15245,2011-07-28 18:56:00,134,3,2515.84,2,3,5,10,High Value At Risk
15246,2011-04-15 14:45:00,238,2,514.15,1,3,3,7,Potential Loyalists
15247,2011-08-09 12:52:00,122,1,356.0,2,1,2,5,At Risk
15249,2011-11-08 11:45:00,32,13,6688.46,4,5,5,14,Champions
15251,2011-11-30 15:02:00,9,11,10484.99,5,5,5,15,Champions
15252,2011-11-03 13:30:00,36,2,740.78,3,3,3,9,Potential Loyalists
15253,2011-11-23 16:22:00,16,5,918.2,4,4,3,11,Loyal Customers
15254,2011-08-04 15:04:00,127,1,300.36,2,1,2,5,At Risk
15255,2011-10-04 12:43:00,67,1,890.85,3,1,3,7,Potential Loyalists
15256,2011-07-14 11:47:00,149,1,98.45,2,1,1,4,At Risk
15257,2011-03-01 12:58:00,283,1,317.15,1,1,2,4,At Risk
15258,2011-06-24 12:30:00,169,2,623.16,2,3,3,8,Potential Loyalists
15260,2011-08-31 13:55:00,100,7,1810.77,2,5,4,11,High Value At Risk
15261,2011-07-27 15:20:00,135,1,254.82,2,1,2,5,At Risk
15262,2011-01-20 12:16:00,324,1,178.95,1,1,1,3,At Risk
15263,2011-08-25 10:26:00,107,1,156.51,2,1,1,4,At Risk
15264,2011-10-06 13:49:00,64,1,393.74,3,1,2,6,Potential Loyalists
15265,2011-07-11 14:46:00,151,2,1506.12,2,3,4,9,High Value At Risk
15266,2011-01-05 13:40:00,338,1,119.3,1,1,1,3,At Risk
15267,2011-11-17 15:59:00,22,5,1717.36,4,4,4,12,Loyal Customers
15269,2011-11-16 09:32:00,24,1,408.8,4,1,2,7,New or Recent Customers
15270,2011-11-24 09:24:00,16,7,2379.49,4,5,5,14,Champions
15271,2011-12-02 14:11:00,7,15,2493.34,5,5,5,15,Champions
15272,2011-10-13 12:59:00,57,2,721.94,3,3,3,9,Potential Loyalists
15274,2011-12-05 16:57:00,4,2,716.57,5,3,3,11,Potential Loyalists
15275,2011-11-02 11:20:00,38,1,615.14,3,1,3,7,Potential Loyalists
15276,2011-10-04 16:39:00,66,1,128.63,3,1,1,5,Potential Loyalists
15277,2011-10-24 10:08:00,47,1,255.9,3,1,2,6,Potential Loyalists
15279,2010-12-20 10:48:00,355,1,290.51,1,1,2,4,At Risk
15280,2011-06-20 17:14:00,172,1,113.12,2,1,1,4,At Risk
15281,2011-10-12 09:10:00,59,9,2332.15,3,5,5,13,Champions
15286,2011-10-21 11:08:00,50,1,240.55,3,1,1,5,Potential Loyalists
15287,2011-11-17 15:34:00,22,2,486.69,4,3,2,9,Potential Loyalists
15288,2011-10-27 16:58:00,43,5,2306.52,3,4,5,12,Potential Loyalists
15289,2011-11-10 13:49:00,29,3,939.78,4,3,4,11,Potential Loyalists
15290,2011-12-05 11:39:00,5,18,7943.22,5,5,5,15,Champions
15291,2011-11-14 11:02:00,26,15,4668.3,4,5,5,14,Champions
15292,2011-05-22 15:00:00,201,1,178.39,1,1,1,3,At Risk
15296,2011-10-20 11:47:00,51,6,3672.86,3,5,5,13,Champions
15297,2011-11-29 16:32:00,10,3,641.94,5,3,3,11,Potential Loyalists
15298,2011-12-07 17:17:00,2,12,4799.9,5,5,5,15,Champions
15299,2011-10-03 14:19:00,67,7,4507.01,3,5,5,13,Champions
15300,2011-10-06 17:08:00,64,1,496.44,3,1,3,7,Potential Loyalists
15301,2011-10-20 09:57:00,51,12,5049.95,3,5,5,13,Champions
15303,2011-02-22 13:59:00,290,1,574.02,1,1,3,5,At Risk
15304,2011-10-10 10:23:00,61,8,694.4,3,5,3,11,Potential Loyalists
15306,2011-10-06 12:56:00,64,3,1174.35,3,3,4,10,Potential Loyalists
15307,2011-09-05 11:38:00,96,1,205.3,2,1,1,4,At Risk
15308,2011-03-10 13:08:00,274,1,310.47,1,1,2,4,At Risk
15311,2011-12-09 12:00:00,1,91,60632.75,5,5,5,15,Champions
15312,2011-09-25 13:10:00,75,4,924.85,2,4,3,9,Potential Loyalists
15313,2011-08-21 16:02:00,110,1,52.0,2,1,1,4,At Risk
15314,2011-05-24 14:39:00,199,1,327.97,1,1,2,4,At Risk
15315,2011-10-06 12:51:00,64,2,570.5,3,3,3,9,Potential Loyalists
15316,2011-01-17 11:34:00,327,1,165.0,1,1,1,3,At Risk
15318,2011-12-06 11:30:00,4,1,312.62,5,1,2,8,New or Recent Customers
15319,2011-03-01 12:48:00,284,1,204.5,1,1,1,3,At Risk
15320,2011-10-26 13:27:00,44,1,267.13,3,1,2,6,Potential Loyalists
15321,2011-09-30 09:40:00,71,3,2748.31,3,3,5,11,Potential Loyalists
15322,2011-09-15 09:34:00,86,1,679.68,2,1,3,6,At Risk
15325,2011-08-28 11:55:00,104,1,161.74,2,1,1,4,At Risk
15326,2011-01-10 11:38:00,334,1,311.71,1,1,2,4,At Risk
15327,2011-10-18 11:55:00,53,1,208.75,3,1,1,5,Potential Loyalists
15329,2011-10-31 15:36:00,39,3,1049.7,3,3,4,10,Potential Loyalists
15330,2011-11-07 17:50:00,32,2,714.96,4,3,3,10,Potential Loyalists
15332,2010-12-08 14:43:00,366,4,1661.06,1,4,4,9,High Value At Risk
15333,2011-05-15 13:27:00,208,1,1028.56,1,1,4,6,High Value At Risk
15334,2011-07-06 11:22:00,157,3,350.82,2,3,2,7,Potential Loyalists
15335,2011-10-17 12:50:00,54,1,170.22,3,1,1,5,Potential Loyalists
15339,2011-10-04 12:51:00,66,2,574.07,3,3,3,9,Potential Loyalists
15341,2011-09-20 09:40:00,81,1,2020.52,2,1,4,7,High Value At Risk
15342,2011-08-02 10:19:00,130,1,406.09,2,1,2,5,At Risk
15343,2011-09-13 13:55:00,87,1,364.5,2,1,2,5,At Risk
15344,2011-12-09 10:45:00,1,3,563.94,5,3,3,11,Potential Loyalists
15345,2011-10-25 11:28:00,46,1,393.54,3,1,2,6,Potential Loyalists
15346,2011-01-11 11:18:00,333,1,252.42,1,1,2,4,At Risk
15347,2010-12-08 15:25:00,366,1,201.6,1,1,1,3,At Risk
15348,2011-09-28 13:17:00,72,1,158.04,2,1,1,4,At Risk
15349,2011-07-04 16:06:00,158,2,463.91,2,3,2,7,Potential Loyalists
15350,2010-12-01 13:33:00,373,1,115.65,1,1,1,3,At Risk
15351,2011-11-27 12:52:00,12,7,1934.66,5,5,4,14,Champions
15353,2011-03-30 12:15:00,255,2,770.12,1,3,3,7,Potential Loyalists
15355,2011-11-10 13:44:00,29,2,277.05,4,3,2,9,Potential Loyalists
15356,2011-11-08 13:11:00,31,10,2718.03,4,5,5,14,Champions
15358,2011-12-05 09:04:00,5,22,8347.2,5,5,5,15,Champions
15360,2011-10-31 09:35:00,40,1,427.93,3,1,2,6,Potential Loyalists
15361,2010-12-13 09:52:00,362,1,418.92,1,1,2,4,At Risk
15363,2010-12-02 12:28:00,373,1,326.0,1,1,2,4,At Risk
15364,2011-09-05 09:46:00,96,2,913.19,2,3,3,8,Potential Loyalists
15365,2011-11-14 08:29:00,26,7,2314.32,4,5,5,14,Champions
15366,2011-09-25 15:01:00,75,2,602.51,2,3,3,8,Potential Loyalists
15367,2011-10-13 14:13:00,57,4,1877.59,3,4,4,11,Potential Loyalists
15368,2011-11-18 14:42:00,21,1,446.94,4,1,2,7,New or Recent Customers
15370,2011-10-30 10:58:00,41,7,2386.05,3,5,5,13,Champions
15372,2011-07-25 16:39:00,137,1,2007.4,2,1,4,7,High Value At Risk
15373,2011-12-01 15:05:00,8,12,2415.91,5,5,5,15,Champions
15374,2011-08-03 09:59:00,129,1,168.0,2,1,1,4,At Risk
15376,2011-10-30 15:04:00,40,3,1221.56,3,3,4,10,Potential Loyalists
15379,2011-06-23 13:13:00,169,7,3703.29,2,5,5,12,High Value At Risk
15380,2011-12-01 12:13:00,9,5,1690.26,5,4,4,13,Champions
15381,2011-05-10 11:55:00,214,2,596.85,1,3,3,7,Potential Loyalists
15382,2011-11-25 10:58:00,15,6,5955.71,4,5,5,14,Champions
15384,2011-06-23 10:57:00,170,2,642.41,2,3,3,8,Potential Loyalists
15385,2011-10-30 15:11:00,40,1,316.88,3,1,2,6,Potential Loyalists
15386,2011-06-06 13:47:00,186,1,394.14,1,1,2,4,At Risk
15388,2011-03-14 13:53:00,270,1,140.54,1,1,1,3,At Risk
15389,2011-06-20 16:18:00,172,1,500.0,2,1,3,6,At Risk
15392,2011-12-05 11:01:00,5,4,1535.53,5,4,4,13,Champions
15393,2011-11-23 16:48:00,16,2,231.86,4,3,1,8,Potential Loyalists
15394,2011-11-30 11:49:00,10,4,2183.54,5,4,5,14,Champions
15395,2011-01-18 12:40:00,326,1,107.45,1,1,1,3,At Risk
15396,2011-08-19 10:56:00,113,1,288.18,2,1,2,5,At Risk
15397,2011-02-23 09:25:00,290,1,94.0,1,1,1,3,At Risk
15398,2011-11-23 16:47:00,16,2,1345.53,4,3,4,11,Potential Loyalists
15399,2011-12-08 13:04:00,1,3,815.77,5,3,3,11,Potential Loyalists
15400,2011-09-08 13:57:00,92,5,716.2,2,4,3,9,Potential Loyalists
15402,2011-07-14 12:17:00,149,2,626.77,2,3,3,8,Potential Loyalists
15405,2011-06-03 14:44:00,189,1,349.1,1,1,2,4,At Risk
15406,2011-11-08 13:22:00,31,2,510.71,4,3,3,10,Potential Loyalists
15407,2011-11-06 11:55:00,34,4,1046.74,3,4,4,11,Potential Loyalists
15408,2011-03-20 15:02:00,264,1,267.18,1,1,2,4,At Risk
15410,2011-09-16 14:47:00,84,8,3450.84,2,5,5,12,High Value At Risk
15411,2011-11-13 15:19:00,26,4,1348.93,4,4,4,12,Loyal Customers
15412,2011-06-21 15:24:00,171,1,190.53,2,1,1,4,At Risk
15414,2011-11-30 09:50:00,10,3,774.9,5,3,3,11,Potential Loyalists
15415,2011-01-30 14:13:00,313,1,559.61,1,1,3,5,At Risk
15416,2011-10-06 09:38:00,65,4,3984.32,3,4,5,12,Potential Loyalists
15417,2011-09-15 15:26:00,85,1,508.8,2,1,3,6,At Risk
15419,2011-11-15 09:23:00,25,1,135.86,4,1,1,6,New or Recent Customers
15421,2011-10-12 09:20:00,59,4,950.36,3,4,4,11,Potential Loyalists
15422,2011-01-20 16:17:00,323,2,97.7,1,3,1,5,Potential Loyalists
15423,2011-11-01 14:01:00,38,1,43.5,3,1,1,5,Potential Loyalists
15424,2011-03-30 13:02:00,254,2,383.34,1,3,2,6,Potential Loyalists
15426,2011-11-20 15:36:00,19,5,1404.07,4,4,4,12,Loyal Customers
15427,2011-11-06 14:29:00,33,3,1430.54,3,3,4,10,Potential Loyalists
15428,2011-11-24 16:54:00,15,1,93.78,4,1,1,6,New or Recent Customers
15429,2011-11-13 12:28:00,27,2,397.35,4,3,2,9,Potential Loyalists
15432,2011-11-16 16:30:00,23,1,171.19,4,1,1,6,New or Recent Customers
15433,2011-05-10 10:45:00,214,2,533.3,1,3,3,7,Potential Loyalists
15434,2011-12-01 13:33:00,8,5,1041.48,5,4,4,13,Champions
15435,2011-11-17 16:39:00,22,1,149.29,4,1,1,6,New or Recent Customers
15436,2011-11-27 16:05:00,12,3,1067.75,5,3,4,12,Potential Loyalists
15437,2011-03-22 13:11:00,262,1,200.16,1,1,1,3,At Risk
15438,2011-07-31 14:19:00,131,1,156.58,2,1,1,4,At Risk
15440,2011-10-16 12:16:00,55,3,383.68,3,3,2,8,Potential Loyalists
15442,2011-04-05 12:24:00,249,1,594.0,1,1,3,5,At Risk
15443,2011-12-08 10:40:00,2,7,3213.59,5,5,5,15,Champions
15444,2011-11-30 17:37:00,9,2,1411.21,5,3,4,12,Potential Loyalists
15445,2011-03-20 15:06:00,264,1,113.5,1,1,1,3,At Risk
15447,2011-01-13 11:26:00,331,1,155.17,1,1,1,3,At Risk
15448,2011-01-31 10:42:00,313,1,494.64,1,1,3,5,At Risk
15449,2011-11-13 15:02:00,26,3,974.52,4,3,4,11,Potential Loyalists
15450,2011-11-09 17:11:00,30,1,429.84,4,1,2,7,New or Recent Customers
15452,2011-11-10 12:13:00,30,3,528.48,4,3,3,10,Potential Loyalists
15453,2011-12-08 10:59:00,2,7,1371.77,5,5,4,14,Champions
15454,2010-12-12 14:21:00,362,1,179.1,1,1,1,3,At Risk
15456,2011-03-01 13:51:00,283,3,434.59,1,3,2,6,Potential Loyalists
15457,2011-03-22 15:31:00,262,1,237.07,1,1,1,3,At Risk
15458,2011-11-14 13:08:00,25,1,161.64,4,1,1,6,New or Recent Customers
15460,2010-12-20 16:08:00,354,1,214.26,1,1,1,3,At Risk
15462,2011-09-06 13:11:00,94,3,234.6,2,3,1,6,Potential Loyalists
15463,2011-11-10 12:57:00,29,1,126.14,4,1,1,6,New or Recent Customers
15464,2011-01-05 15:56:00,338,1,1044.65,1,1,4,6,High Value At Risk
15465,2011-11-20 10:11:00,20,18,7354.62,4,5,5,14,Champions
15466,2011-09-15 14:08:00,85,1,334.53,2,1,2,5,At Risk
15467,2011-11-30 14:17:00,9,3,524.88,5,3,3,11,Potential Loyalists
15468,2011-10-19 13:49:00,51,2,467.51,3,3,2,8,Potential Loyalists
15469,2011-10-20 16:21:00,50,2,538.55,3,3,3,9,Potential Loyalists
15471,2011-12-07 14:12:00,2,1,454.48,5,1,2,8,New or Recent Customers
15472,2011-08-18 15:17:00,113,1,371.56,2,1,2,5,At Risk
15473,2011-11-25 15:15:00,14,7,1771.2,4,5,4,13,Champions
15475,2011-09-23 15:20:00,77,1,454.11,2,1,2,5,At Risk
15478,2011-10-30 14:19:00,40,2,1399.92,3,3,4,10,Potential Loyalists
15480,2011-08-15 14:32:00,116,1,905.5,2,1,3,6,At Risk
15482,2011-11-24 10:46:00,16,12,10879.76,4,5,5,14,Champions
15483,2011-07-01 13:07:00,161,4,225.26,2,4,1,7,Potential Loyalists
15484,2011-12-08 15:03:00,1,4,3590.41,5,4,5,14,Champions
15485,2011-11-09 14:31:00,30,3,2564.5,4,3,5,12,Potential Loyalists
15488,2011-09-08 10:11:00,93,1,91.32,2,1,1,4,At Risk
15489,2011-11-17 08:53:00,23,3,1134.28,4,3,4,11,Potential Loyalists
15491,2011-09-05 15:56:00,95,6,3100.09,2,5,5,12,High Value At Risk
